reporting_date,seller_type,source_state,payment_type,total_shipments,total_picked,d0_shipments,d1_shipments,d2_shipments,d2_plus_shipments
20260608,ULT,TAMIL NADU,pp,15,15,15,0,0,0
20260523,ULT,WEST BENGAL,pp,15,15,2,0,13,0
20260527,ULT,MAHARASHTRA,pp,15,15,13,2,0,0
20260407,ULT,TAMIL NADU,pp,16,16,16,0,0,0
20260521,ULT,WEST BENGAL,pp,16,16,14,2,0,0
20260414,ULT,MAHARASHTRA,pp,16,16,4,12,0,0
20260422,ULT,MAHARASHTRA,pp,16,16,16,0,0,0
20260602,ULT,MAHARASHTRA,pp,16,16,16,0,0,0
20260602,ULT,TAMIL NADU,pp,16,16,16,0,0,0
20260612,ULT,HARYANA,pp,16,16,0,16,0,0
20260528,ULT,HARYANA,pp,18,16,0,16,0,0
20260415,ULT,WEST BENGAL,pp,16,16,16,0,0,0
20260615,ULT,TAMIL NADU,pp,16,16,16,0,0,0
20260525,ULT,TAMIL NADU,pp,18,17,17,0,0,0
20260423,ULT,HARYANA,pp,17,17,0,17,0,0
20260401,ULT,MAHARASHTRA,pp,17,17,0,17,0,0
20260425,ULT,MAHARASHTRA,pp,17,17,0,0,17,0
20260528,ULT,TAMIL NADU,pp,17,17,15,2,0,0
20260522,ULT,HARYANA,pp,17,17,0,17,0,0
20260503,ULT,TAMIL NADU,pp,17,17,17,0,0,0
20260615,ULT,HARYANA,pp,17,17,0,17,0,0
20260403,ULT,HARYANA,pp,18,18,0,0,18,0
20260410,ULT,TAMIL NADU,pp,18,18,18,0,0,0
20260513,ULT,HARYANA,pp,18,18,0,0,18,0
20260522,ULT,TAMIL NADU,pp,18,18,16,0,2,0
20260514,ULT,HARYANA,pp,18,18,0,0,18,0
20260408,ULT,WEST BENGAL,pp,18,18,0,18,0,0
20260430,ULT,MAHARASHTRA,pp,18,18,6,0,12,0
20260606,ULT,WEST BENGAL,pp,18,18,18,0,0,0
20260422,ULT,HARYANA,pp,18,18,18,0,0,0
20260421,ULT,MAHARASHTRA,pp,18,18,7,11,0,0
20260515,ULT,HARYANA,pp,18,18,0,18,0,0
20260406,ULT,TAMIL NADU,pp,19,19,19,0,0,0
20260615,ULT,MAHARASHTRA,pp,19,19,17,2,0,0
20260410,ULT,MAHARASHTRA,pp,20,20,20,0,0,0
20260404,ULT,MAHARASHTRA,pp,20,20,20,0,0,0
20260527,ULT,WEST BENGAL,pp,20,20,14,6,0,0
20260530,ULT,HARYANA,pp,20,20,0,0,20,0
20260526,ULT,TAMIL NADU,pp,21,21,21,0,0,0
20260420,ULT,MAHARASHTRA,pp,21,21,21,0,0,0
20260327,ULT,TAMIL NADU,pp,21,21,21,0,0,0
20260520,ULT,WEST BENGAL,pp,21,21,21,0,0,0
20260504,ULT,WEST BENGAL,pp,21,21,0,21,0,0
20260331,ULT,HARYANA,pp,22,22,14,0,8,0
20260425,ULT,WEST BENGAL,pp,22,22,22,0,0,0
20260602,ULT,WEST BENGAL,pp,22,22,22,0,0,0
20260327,ULT,MAHARASHTRA,pp,25,23,11,0,12,0
20260511,ULT,TAMIL NADU,pp,23,23,19,4,0,0
20260331,ULT,TAMIL NADU,pp,23,23,17,0,6,0
20260418,ULT,TAMIL NADU,pp,23,23,13,10,0,0
20260416,ULT,WEST BENGAL,pp,24,24,22,2,0,0
20260604,ULT,WEST BENGAL,pp,24,24,24,0,0,0
20260506,ULT,HARYANA,pp,24,24,0,24,0,0
20260511,ULT,MAHARASHTRA,pp,25,25,20,5,0,0
20260518,ULT,HARYANA,pp,26,26,0,26,0,0
20260421,ULT,WEST BENGAL,pp,26,26,6,20,0,0
20260420,ULT,WEST BENGAL,pp,26,26,22,4,0,0
20260520,ULT,MAHARASHTRA,pp,26,26,26,0,0,0
20260506,ULT,MAHARASHTRA,pp,26,26,26,0,0,0
20260423,ULT,WEST BENGAL,pp,26,26,26,0,0,0
20260519,ULT,WEST BENGAL,pp,26,26,12,14,0,0
20260522,ULT,WEST BENGAL,pp,26,26,12,14,0,0
20260427,ULT,MAHARASHTRA,pp,28,28,0,2,26,0
20260427,ULT,WEST BENGAL,pp,28,28,28,0,0,0
20260430,ULT,TAMIL NADU,pp,28,28,4,22,2,0
20260416,ULT,MAHARASHTRA,pp,28,28,16,12,0,0
20260421,ULT,HARYANA,pp,28,28,6,22,0,0
20260428,ULT,TAMIL NADU,pp,28,28,28,0,0,0
20260425,ULT,HARYANA,pp,28,28,0,0,28,0
20260502,ULT,TAMIL NADU,pp,28,28,26,0,2,0
20260523,ULT,HARYANA,pp,31,29,0,0,29,0
20260427,ULT,TAMIL NADU,pp,29,29,18,11,0,0
20260424,ULT,TAMIL NADU,pp,31,29,25,0,4,0
20260519,ULT,HARYANA,pp,29,29,0,29,0,0
20260512,ULT,TAMIL NADU,pp,30,30,30,0,0,0
20260508,ULT,HARYANA,pp,30,30,0,30,0,0
20260520,ULT,HARYANA,pp,30,30,0,30,0,0
20260413,ULT,TAMIL NADU,pp,30,30,30,0,0,0
20260425,ULT,TAMIL NADU,pp,31,31,31,0,0,0
20260330,ULT,MAHARASHTRA,pp,31,31,0,31,0,0
20260526,ULT,HARYANA,pp,31,31,0,31,0,0
20260521,ULT,HARYANA,pp,32,32,32,0,0,0
20260505,ULT,MAHARASHTRA,pp,33,33,28,3,2,0
20260429,ULT,MAHARASHTRA,pp,33,33,2,31,0,0
20260421,ULT,TAMIL NADU,pp,34,34,34,0,0,0
20260608,ULT,WEST BENGAL,pp,34,34,4,30,0,0
20260518,ULT,MAHARASHTRA,pp,35,35,0,35,0,0
20260420,ULT,HARYANA,pp,35,35,0,35,0,0
20260519,ULT,TAMIL NADU,pp,36,36,16,20,0,0
20260527,ULT,HARYANA,pp,38,36,0,36,0,0
20260420,ULT,TAMIL NADU,pp,37,37,35,2,0,0
20260504,ULT,MAHARASHTRA,pp,38,38,8,30,0,0
20260404,ULT,WEST BENGAL,pp,40,40,38,0,2,0
20260404,ULT,TAMIL NADU,pp,40,40,22,0,18,0
20260507,ULT,HARYANA,pp,42,42,4,38,0,0
20260515,ULT,MAHARASHTRA,pp,45,43,0,0,43,0
20260408,ULT,TAMIL NADU,pp,44,44,44,0,0,0
20260515,ULT,TAMIL NADU,pp,46,46,46,0,0,0
20260525,ULT,WEST BENGAL,pp,47,47,37,10,0,0
20260504,ULT,HARYANA,pp,50,48,18,30,0,0
20260525,ULT,HARYANA,pp,48,48,6,42,0,0
20260511,ULT,HARYANA,pp,48,48,0,48,0,0
20260410,ULT,WEST BENGAL,pp,52,52,48,4,0,0
20260505,ULT,HARYANA,pp,54,54,0,54,0,0
20260417,ULT,TAMIL NADU,pp,54,54,54,0,0,0
20260507,ULT,TAMIL NADU,pp,56,54,54,0,0,0
20260506,ULT,TAMIL NADU,pp,57,57,55,2,0,0
20260430,ULT,WEST BENGAL,pp,58,58,58,0,0,0
20260416,ULT,TAMIL NADU,pp,66,64,64,0,0,0
20260430,ULT,HARYANA,pp,64,64,0,64,0,0
20260504,ULT,TAMIL NADU,pp,65,65,12,45,8,0
20260428,ULT,HARYANA,pp,70,68,62,4,2,0
20260422,ULT,TAMIL NADU,pp,80,80,80,0,0,0
20260501,ULT,TAMIL NADU,pp,83,83,3,80,0,0
20260218,UNC,KARNATAKA,pp,1,0,0,0,0,0
20260226,UNC,KARNATAKA,pp,1,0,0,0,0,0
20260311,UNC,KARNATAKA,pp,4,0,0,0,0,0
20260326,UNC,KARNATAKA,pp,185,0,0,0,0,0
20260313,UNC,KARNATAKA,pp,6,0,0,0,0,0
20260303,UNC,KARNATAKA,pp,2,0,0,0,0,0
20260602,UNC,KARNATAKA,pp,51,0,0,0,0,0
20260310,UNC,KARNATAKA,pp,1,0,0,0,0,0
20260317,UNC,KARNATAKA,pp,27,0,0,0,0,0
20260312,UNC,KARNATAKA,pp,1,0,0,0,0,0
20260323,UNC,KARNATAKA,pp,584,0,0,0,0,0
20260316,UNC,KARNATAKA,pp,19,0,0,0,0,0
20260309,UNC,KARNATAKA,pp,1,0,0,0,0,0
20260624,UNC,KARNATAKA,pp,211,0,0,0,0,0
20260523,UNC,DELHI,pp,14,14,14,0,0,0
20260619,UNC,KARNATAKA,pp,30,22,0,22,0,0
20260402,UNC,KARNATAKA,pp,29,24,0,24,0,0
20260522,UNC,KARNATAKA,pp,28,28,0,0,28,0
20260527,UNC,UTTAR PRADESH,pp,37,37,0,37,0,0
20260417,UNC,KARNATAKA,pp,50,50,0,0,50,0
20260608,UNC,KARNATAKA,pp,51,51,0,0,51,0
20260403,UNC,KARNATAKA,pp,75,56,0,56,0,0
20260514,UNC,KARNATAKA,pp,84,83,0,83,0,0
20260529,UNC,KARNATAKA,pp,148,100,0,100,0,0
20260526,UNC,KARNATAKA,pp,103,102,0,0,102,0
20260601,UNC,KARNATAKA,pp,437,114,0,0,114,0
20260603,UNC,KARNATAKA,pp,122,122,0,121,1,0
20260406,UNC,KARNATAKA,pp,137,135,0,65,70,0
20260520,UNC,KARNATAKA,pp,231,163,0,0,163,0
20260401,UNC,KARNATAKA,pp,227,187,0,187,0,0
20260331,UNC,KARNATAKA,pp,244,225,0,209,16,0
20260622,UNC,KARNATAKA,pp,412,230,0,230,0,0
20260420,UNC,KARNATAKA,pp,232,232,0,232,0,0
20260415,UNC,KARNATAKA,pp,275,250,0,206,44,0
20260609,UNC,KARNATAKA,pp,291,290,0,107,183,0
20260618,UNC,KARNATAKA,pp,293,291,0,291,0,0
20260521,UNC,KARNATAKA,pp,415,311,0,241,70,0
20260605,UNC,KARNATAKA,pp,319,319,319,0,0,0
20260414,UNC,KARNATAKA,pp,540,465,0,308,157,0
20260410,UNC,KARNATAKA,pp,514,486,0,0,486,0
20260513,VOL,DELHI,pp,1,0,0,0,0,0
20260514,VOL,DELHI,pp,1,0,0,0,0,0
20260615,VOL,DELHI,pp,6,2,2,0,0,0
20260611,VOL,DELHI,pp,3,3,3,0,0,0
20260516,VOL,DELHI,pp,5,4,4,0,0,0
20260523,VOL,DELHI,pp,10,4,4,0,0,0
20260604,VOL,DELHI,pp,5,5,5,0,0,0
20260613,VOL,DELHI,pp,6,6,6,0,0,0
20260602,VOL,DELHI,pp,7,7,7,0,0,0
20260521,VOL,DELHI,pp,8,7,7,0,0,0
20260606,VOL,DELHI,pp,8,8,8,0,0,0
20260520,VOL,DELHI,pp,10,8,8,0,0,0
20260530,VOL,DELHI,pp,13,9,9,0,0,0
20260518,VOL,DELHI,pp,18,10,0,10,0,0
20260605,VOL,DELHI,pp,10,10,10,0,0,0
20260528,VOL,DELHI,pp,11,10,10,0,0,0
20260603,VOL,DELHI,pp,18,11,11,0,0,0
20260529,VOL,DELHI,pp,12,11,11,0,0,0
20260527,VOL,DELHI,pp,13,12,12,0,0,0
20260525,VOL,DELHI,pp,12,12,12,0,0,0
20260601,VOL,DELHI,pp,13,13,13,0,0,0
20260610,VOL,DELHI,pp,15,14,13,0,1,0
20260522,VOL,DELHI,pp,17,14,14,0,0,0
20260609,VOL,DELHI,pp,17,15,14,1,0,0
20260526,VOL,DELHI,pp,15,15,14,1,0,0
20260608,VOL,DELHI,pp,15,15,13,2,0,0
20260519,VOL,DELHI,pp,16,16,16,0,0,0
20260612,VOL,DELHI,pp,27,20,20,0,0,0
20260324,VSL,WEST BENGAL,pp,3,0,0,0,0,0
20260623,VSL,PUNJAB,pp,1,0,0,0,0,0
20260616,VSL,DELHI,pp,1,0,0,0,0,0
20260624,VSL,WEST BENGAL,pp,2,0,0,0,0,0
20260323,VSL,WEST BENGAL,pp,3,0,0,0,0,0
20260608,VSL,PUNJAB,pp,1,0,0,0,0,0
20260618,VSL,DELHI,pp,3,0,0,0,0,0
20260325,VSL,WEST BENGAL,pp,3,0,0,0,0,0
20260617,VSL,DELHI,pp,2,0,0,0,0,0
20260624,VSL,BIHAR,pp,1,0,0,0,0,0
20260612,VSL,DELHI,pp,1,0,0,0,0,0
20260524,VSL,WEST BENGAL,pp,1,1,0,1,0,0
20260509,VSL,PUNJAB,pp,1,1,1,0,0,0
20260408,VSL,PUNJAB,pp,1,1,0,1,0,0
20260607,VSL,WEST BENGAL,pp,2,1,0,1,0,0
20260420,VSL,PUNJAB,pp,1,1,0,1,0,0
20260608,VSL,BIHAR,pp,1,1,1,0,0,0
20260501,VSL,PUNJAB,pp,1,1,1,0,0,0
20260525,VSL,BIHAR,pp,1,1,1,0,0,0
20260514,VSL,ODISHA,pp,1,1,1,0,0,0
20260514,VSL,PUNJAB,pp,1,1,0,1,0,0
20260529,VSL,PUNJAB,pp,2,1,1,0,0,0
20260616,VSL,WEST BENGAL,pp,1,1,1,0,0,0
20260516,VSL,PUNJAB,pp,1,1,1,0,0,0
20260415,VSL,WEST BENGAL,pp,1,1,0,1,0,0
20260502,VSL,PUNJAB,pp,1,1,1,0,0,0
20260405,VSL,PUNJAB,pp,1,1,0,1,0,0
20260603,VSL,PUNJAB,pp,1,1,0,0,1,0
20260508,VSL,PUNJAB,pp,1,1,1,0,0,0
20260620,VSL,WEST BENGAL,pp,2,1,1,0,0,0
20260603,VSL,WEST BENGAL,pp,1,1,1,0,0,0
20260531,VSL,WEST BENGAL,pp,3,1,1,0,0,0
20260530,VSL,PUNJAB,pp,1,1,1,0,0,0
20260404,VSL,PUNJAB,pp,1,1,1,0,0,0
20260414,VSL,PUNJAB,pp,1,1,0,1,0,0
20260613,VSL,PUNJAB,pp,1,1,1,0,0,0
20260530,VSL,WEST BENGAL,pp,1,1,1,0,0,0
20260417,VSL,PUNJAB,pp,1,1,1,0,0,0
20260424,VSL,WEST BENGAL,pp,1,1,0,0,1,0
20260622,VSL,ODISHA,pp,1,1,1,0,0,0
20260402,VSL,PUNJAB,pp,1,1,1,0,0,0
20260611,VSL,BIHAR,pp,1,1,1,0,0,0
20260604,VSL,BIHAR,pp,1,1,1,0,0,0
20260529,VSL,WEST BENGAL,pp,1,1,1,0,0,0
20260616,VSL,PUNJAB,pp,1,1,0,0,1,0
20260618,VSL,BIHAR,pp,1,1,1,0,0,0
20260507,VSL,WEST BENGAL,pp,1,1,0,1,0,0
20260614,VSL,BIHAR,pp,1,1,0,1,0,0
20260612,VSL,BIHAR,pp,1,1,1,0,0,0
20260617,VSL,WEST BENGAL,pp,1,1,0,1,0,0
20260601,VSL,BIHAR,pp,1,1,1,0,0,0
20260429,VSL,WEST BENGAL,pp,1,1,1,0,0,0
20260613,VSL,BIHAR,pp,1,1,1,0,0,0
20260504,VSL,PUNJAB,pp,1,1,1,0,0,0
20260616,VSL,ODISHA,pp,1,1,1,0,0,0
20260329,VSL,WEST BENGAL,pp,1,1,0,1,0,0
20260504,VSL,WEST BENGAL,pp,2,2,0,2,0,0
20260521,VSL,WEST BENGAL,pp,2,2,2,0,0,0
20260623,VSL,BIHAR,pp,2,2,2,0,0,0
20260405,VSL,WEST BENGAL,pp,2,2,0,0,2,0
20260619,VSL,BIHAR,pp,2,2,2,0,0,0
20260402,VSL,WEST BENGAL,pp,2,2,1,0,1,0
20260403,VSL,WEST BENGAL,pp,2,2,2,0,0,0
20260603,VSL,BIHAR,pp,2,2,2,0,0,0
20260525,VSL,WEST BENGAL,pp,3,2,1,0,1,0
20260515,VSL,BIHAR,pp,2,2,2,0,0,0
20260415,VSL,PUNJAB,pp,2,2,2,0,0,0
20260619,VSL,PUNJAB,pp,2,2,2,0,0,0
20260524,VSL,BIHAR,pp,2,2,2,0,0,0
20260618,VSL,WEST BENGAL,pp,2,2,1,1,0,0
20260622,VSL,WEST BENGAL,pp,2,2,0,2,0,0
20260526,VSL,WEST BENGAL,pp,3,3,0,1,2,0
20260623,VSL,WEST BENGAL,pp,3,3,3,0,0,0
20260609,VSL,WEST BENGAL,pp,3,3,2,0,1,0
20260609,VSL,BIHAR,pp,3,3,3,0,0,0
20260416,VSL,WEST BENGAL,pp,3,3,1,2,0,0
20260412,VSL,WEST BENGAL,pp,3,3,0,3,0,0
20260528,VSL,WEST BENGAL,pp,3,3,0,3,0,0
20260331,VSL,PUNJAB,pp,3,3,3,0,0,0
20260619,VSL,WEST BENGAL,pp,4,4,4,0,0,0
20260601,VSL,WEST BENGAL,pp,5,4,3,1,0,0
20260330,VSL,WEST BENGAL,pp,4,4,2,2,0,0
20260527,VSL,WEST BENGAL,pp,4,4,4,0,0,0
20260613,VSL,WEST BENGAL,pp,4,4,4,0,0,0
20260409,VSL,WEST BENGAL,pp,4,4,0,4,0,0
20260327,VSL,WEST BENGAL,pp,4,4,4,0,0,0
20260331,VSL,WEST BENGAL,pp,4,4,3,0,1,0
20260523,VSL,WEST BENGAL,pp,4,4,4,0,0,0
20260328,VSL,WEST BENGAL,pp,4,4,4,0,0,0
20260605,VSL,WEST BENGAL,pp,5,5,4,1,0,0
20260615,VSL,BIHAR,pp,5,5,5,0,0,0
20260410,VSL,WEST BENGAL,pp,5,5,4,1,0,0
20260407,VSL,WEST BENGAL,pp,6,5,5,0,0,0
20260610,VSL,WEST BENGAL,pp,6,6,5,1,0,0
20260406,VSL,WEST BENGAL,pp,7,6,1,5,0,0
20260326,VSL,WEST BENGAL,pp,6,6,1,5,0,0
20260522,VSL,WEST BENGAL,pp,7,7,6,1,0,0
20260612,VSL,WEST BENGAL,pp,9,8,6,2,0,0
20260404,VSL,WEST BENGAL,pp,8,8,7,0,1,0
20260604,VSL,WEST BENGAL,pp,9,8,5,3,0,0
20260411,VSL,WEST BENGAL,pp,9,9,4,0,5,0
20260611,VSL,WEST BENGAL,pp,10,10,7,3,0,0
20260614,VSL,WEST BENGAL,pp,14,12,0,12,0,0
20260608,VSL,WEST BENGAL,pp,12,12,12,0,0,0
20260408,VSL,WEST BENGAL,pp,13,13,7,6,0,0
20260606,VSL,WEST BENGAL,pp,13,13,11,1,1,0
20260615,VSL,WEST BENGAL,pp,20,20,18,2,0,0
20260325,WPV,GUJARAT,pp,13,0,0,0,0,0
20260324,WPV,GUJARAT,pp,1,0,0,0,0,0
20260320,WPV,GUJARAT,pp,1,0,0,0,0,0
20260624,WPV,GUJARAT,pp,6,0,0,0,0,0
20260427,WPV,GUJARAT,pp,1,1,1,0,0,0
20260416,WPV,GUJARAT,pp,1,1,0,1,0,0
20260601,WPV,GUJARAT,pp,1,1,0,1,0,0
20260505,WPV,GUJARAT,pp,1,1,1,0,0,0
20260604,WPV,GUJARAT,pp,1,1,1,0,0,0
20260428,WPV,GUJARAT,pp,1,1,1,0,0,0
20260506,WPV,GUJARAT,pp,1,1,1,0,0,0
20260608,WPV,GUJARAT,pp,1,1,1,0,0,0
20260528,WPV,GUJARAT,pp,1,1,0,1,0,0
20260421,WPV,GUJARAT,pp,1,1,1,0,0,0
20260415,WPV,GUJARAT,pp,1,1,1,0,0,0
20260610,WPV,GUJARAT,pp,1,1,0,0,1,0
20260520,WPV,GUJARAT,pp,1,1,1,0,0,0
20260516,WPV,GUJARAT,pp,1,1,0,0,1,0
20260430,WPV,GUJARAT,pp,2,2,2,0,0,0
20260522,WPV,GUJARAT,pp,2,2,1,1,0,0
20260519,WPV,GUJARAT,pp,2,2,2,0,0,0
20260504,WPV,GUJARAT,pp,2,2,2,0,0,0
20260602,WPV,GUJARAT,pp,2,2,1,1,0,0
20260407,WPV,GUJARAT,pp,3,2,1,1,0,0
20260612,WPV,GUJARAT,pp,2,2,0,2,0,0
20260511,WPV,GUJARAT,pp,2,2,2,0,0,0
20260525,WPV,GUJARAT,pp,2,2,2,0,0,0
20260423,WPV,GUJARAT,pp,2,2,2,0,0,0
20260429,WPV,GUJARAT,pp,2,2,1,1,0,0
20260518,WPV,GUJARAT,pp,2,2,2,0,0,0
20260408,WPV,GUJARAT,pp,2,2,0,2,0,0
20260425,WPV,GUJARAT,pp,2,2,2,0,0,0
20260326,WPV,GUJARAT,pp,3,3,2,1,0,0
20260414,WPV,GUJARAT,pp,3,3,3,0,0,0
20260514,WPV,GUJARAT,pp,3,3,3,0,0,0
20260526,WPV,GUJARAT,pp,3,3,1,2,0,0
20260613,WPV,GUJARAT,pp,3,3,0,0,3,0
20260603,WPV,GUJARAT,pp,3,3,3,0,0,0
20260413,WPV,GUJARAT,pp,3,3,0,3,0,0
20260619,WPV,GUJARAT,pp,3,3,2,0,1,0
20260523,WPV,GUJARAT,pp,3,3,2,0,1,0
20260513,WPV,GUJARAT,pp,4,3,2,1,0,0
20260508,WPV,GUJARAT,pp,3,3,2,1,0,0
20260529,WPV,GUJARAT,pp,6,4,0,4,0,0
20260424,WPV,GUJARAT,pp,4,4,3,1,0,0
20260418,WPV,GUJARAT,pp,5,4,4,0,0,0
20260616,WPV,GUJARAT,pp,4,4,3,1,0,0
20260501,WPV,GUJARAT,pp,4,4,4,0,0,0
20260620,WPV,GUJARAT,pp,4,4,4,0,0,0
20260406,WPV,GUJARAT,pp,4,4,0,4,0,0
20260521,WPV,GUJARAT,pp,4,4,2,2,0,0
20260420,WPV,GUJARAT,pp,4,4,2,2,0,0
20260330,WPV,GUJARAT,pp,5,5,3,2,0,0
20260411,WPV,GUJARAT,pp,5,5,2,0,3,0
20260611,WPV,GUJARAT,pp,6,5,0,5,0,0
20260622,WPV,GUJARAT,pp,5,5,4,1,0,0
20260402,WPV,GUJARAT,pp,5,5,5,0,0,0
20260618,WPV,GUJARAT,pp,5,5,2,3,0,0
20260410,WPV,GUJARAT,pp,7,6,1,5,0,0
20260606,WPV,GUJARAT,pp,6,6,3,0,3,0
20260605,WPV,GUJARAT,pp,6,6,4,2,0,0
20260328,WPV,GUJARAT,pp,6,6,0,0,6,0
20260401,WPV,GUJARAT,pp,6,6,1,5,0,0
20260502,WPV,GUJARAT,pp,6,6,6,0,0,0
20260609,WPV,GUJARAT,pp,7,6,3,3,0,0
20260512,WPV,GUJARAT,pp,7,7,7,0,0,0
20260403,WPV,GUJARAT,pp,7,7,0,7,0,0
20260530,WPV,GUJARAT,pp,7,7,5,0,2,0
20260417,WPV,GUJARAT,pp,8,8,5,3,0,0
20260409,WPV,GUJARAT,pp,8,8,6,2,0,0
20260617,WPV,GUJARAT,pp,9,9,3,6,0,0
20260331,WPV,GUJARAT,pp,10,10,8,2,0,0
20260615,WPV,GUJARAT,pp,10,10,6,4,0,0
20260404,WPV,GUJARAT,pp,11,11,1,0,10,0
20260327,WPV,GUJARAT,pp,14,14,0,14,0,0
20260418,WXF,GUJARAT,pp,1,1,1,0,0,0
20260608,WXF,GUJARAT,pp,1,1,0,1,0,0
20260429,WXF,GUJARAT,pp,1,1,1,0,0,0
20260416,WXF,GUJARAT,pp,1,1,0,1,0,0
20260412,WXF,GUJARAT,pp,1,1,0,1,0,0
20260422,WXF,GUJARAT,pp,1,1,0,1,0,0
20260617,WXF,GUJARAT,pp,1,1,0,1,0,0
20260427,WXF,GUJARAT,pp,1,1,0,1,0,0
20260428,WXF,GUJARAT,pp,2,2,0,2,0,0
20260325,WXL,GUJARAT,cod,1,0,0,0,0,0
20260418,WXL,GUJARAT,pp,1,0,0,0,0,0
20260323,WXL,GUJARAT,pp,1,0,0,0,0,0
20260509,WXL,GUJARAT,pp,1,1,0,1,0,0
20260424,WXL,GUJARAT,pp,1,1,0,1,0,0
20260422,WXL,GUJARAT,pp,1,1,0,1,0,0
20260504,WXL,GUJARAT,pp,1,1,0,1,0,0
20260327,WXL,GUJARAT,pp,1,1,0,1,0,0
20260515,WXL,GUJARAT,pp,1,1,1,0,0,0
20260402,WXL,GUJARAT,pp,1,1,0,1,0,0
20260422,WXL,GUJARAT,cod,2,2,0,2,0,0
20260404,WXL,GUJARAT,pp,2,2,0,2,0,0
20260406,WXL,GUJARAT,pp,2,2,0,2,0,0
20260616,WXN,GUJARAT,pp,1,0,0,0,0,0
20260509,WXN,GUJARAT,pp,1,0,0,0,0,0
20260426,WXN,GUJARAT,pp,1,0,0,0,0,0
20260612,WXN,GUJARAT,pp,1,0,0,0,0,0
20260323,WXN,GUJARAT,pp,1,0,0,0,0,0
20260405,WXN,GUJARAT,pp,1,1,0,1,0,0
20260602,WXN,GUJARAT,pp,1,1,0,1,0,0
20260418,WXN,GUJARAT,pp,1,1,0,0,1,0
20260611,WXN,GUJARAT,pp,2,1,1,0,0,0
20260413,WXN,GUJARAT,pp,1,1,0,1,0,0
20260326,WXN,GUJARAT,pp,1,1,0,1,0,0
20260603,WXN,GUJARAT,pp,1,1,0,1,0,0
20260330,WXN,GUJARAT,pp,1,1,1,0,0,0
20260523,WXN,GUJARAT,pp,1,1,0,0,1,0
20260327,WXN,GUJARAT,pp,1,1,1,0,0,0
20260504,WXN,GUJARAT,pp,1,1,1,0,0,0
20260617,WXN,GUJARAT,pp,1,1,1,0,0,0
20260415,WXN,GUJARAT,pp,1,1,0,0,1,0
20260514,WXN,GUJARAT,pp,1,1,1,0,0,0
20260328,WXN,GUJARAT,pp,1,1,1,0,0,0
20260606,WXN,GUJARAT,pp,1,1,1,0,0,0
20260511,WXN,GUJARAT,pp,1,1,0,1,0,0
20260421,WXN,GUJARAT,pp,2,2,0,1,1,0
20260615,WXN,GUJARAT,pp,2,2,1,1,0,0
20260608,WXN,GUJARAT,pp,2,2,0,2,0,0
20260427,WXN,GUJARAT,pp,2,2,0,2,0,0
20260416,WXN,GUJARAT,pp,4,2,0,2,0,0
20260331,WXN,GUJARAT,pp,2,2,0,2,0,0
20260409,WXN,GUJARAT,pp,2,2,0,2,0,0
20260423,WXN,GUJARAT,pp,2,2,1,1,0,0
20260530,WYG,GUJARAT,pp,1,0,0,0,0,0
20260321,WYG,GUJARAT,pp,2,0,0,0,0,0
20260323,WYG,GUJARAT,pp,1,0,0,0,0,0
20260325,WYG,GUJARAT,pp,1,0,0,0,0,0
20260527,WYG,GUJARAT,pp,3,0,0,0,0,0
20260214,WYG,GUJARAT,pp,1,0,0,0,0,0
20260403,WYG,GUJARAT,pp,1,1,1,0,0,0
20260507,WYG,GUJARAT,pp,1,1,0,1,0,0
20260531,WYG,GUJARAT,pp,1,1,0,1,0,0
20260425,WYG,GUJARAT,pp,1,1,1,0,0,0
20260603,WYG,GUJARAT,pp,1,1,0,1,0,0
20260512,WYG,GUJARAT,pp,1,1,1,0,0,0
20260420,WYG,GUJARAT,cod,1,1,1,0,0,0
20260522,WYG,GUJARAT,pp,1,1,0,1,0,0
20260410,WYG,GUJARAT,pp,1,1,1,0,0,0
20260602,WYG,GUJARAT,pp,1,1,0,1,0,0
20260421,WYG,GUJARAT,pp,1,1,1,0,0,0
20260520,WYG,GUJARAT,pp,1,1,1,0,0,0
20260402,WYG,GUJARAT,pp,1,1,0,1,0,0
20260611,WYG,GUJARAT,pp,1,1,0,1,0,0
20260525,WYG,GUJARAT,pp,2,2,0,2,0,0
20260502,WYG,GUJARAT,pp,2,2,2,0,0,0
20260506,WYG,GUJARAT,pp,2,2,0,0,2,0
20260330,WYG,GUJARAT,pp,2,2,1,1,0,0
20260511,WYG,GUJARAT,pp,2,2,0,2,0,0
20260526,WYG,GUJARAT,pp,2,2,2,0,0,0
20260423,WYG,GUJARAT,pp,2,2,1,0,1,0
20260331,WYG,GUJARAT,pp,2,2,2,0,0,0
20260420,WYG,GUJARAT,pp,2,2,1,1,0,0
20260427,WYG,GUJARAT,pp,3,3,0,3,0,0
20260428,WYG,GUJARAT,pp,3,3,3,0,0,0
20260515,WYG,GUJARAT,pp,4,4,4,0,0,0
20260411,WYG,GUJARAT,pp,4,4,4,0,0,0
20260430,WYG,GUJARAT,pp,4,4,4,0,0,0
20260523,WYG,GUJARAT,pp,5,5,5,0,0,0
20260505,WYG,GUJARAT,pp,7,7,7,0,0,0
20260504,WYG,GUJARAT,pp,7,7,0,7,0,0
20260407,WYG,GUJARAT,pp,8,8,8,0,0,0
20260422,WYG,GUJARAT,pp,9,8,7,1,0,0
20260418,WYG,GUJARAT,pp,9,8,0,0,8,0
