reporting_date,destination_state,seller_type,payment_type,PHin,conv_num,fm_created,fm_picked,fm_d0_picked,zero_attempt_num,zero_attempt_denom,DHin,D0_OFD,First_attempt_delivered,fac_deno,total_delivered_attempts,total_attempts,rfr_num,rfr_deno,Breach_Num,Breach_Den,breach_plus1_num
20260521,DELHI,FLO,cod,11,7,8,8,6,,,2,2,1,3,2,4,1,4,0,3,0
20260629,GUJARAT,PRH,pp,10,9,11,8,7,2,2,3,3,3,3,4,4,0,4,0,3,0
20260705,MAHARASHTRA,SDH,cod,3,1,17,8,0,9,10,2,0,2,2,3,4,0,4,1,4,0
20260530,KERALA,LOI,pp,17,16,9,8,3,,,6,0,0,0,2,4,1,4,0,15,0
20260622,BIHAR,LOS,pp,1,1,8,8,0,,,1,1,3,3,4,4,0,4,0,4,0
20260529,ODISHA,FCL,cod,5,4,8,8,3,,,4,1,2,2,3,4,0,4,0,6,0
20260418,TELANGANA,FCL,cod,8,5,8,8,5,1,1,3,0,3,4,3,4,0,4,0,4,0
20260505,TRIPURA,FCL,cod,6,3,8,8,5,,,9,4,4,4,4,4,0,4,0,4,0
20260516,PUNJAB,FCL,pp,10,10,8,8,1,,,4,4,4,4,4,4,0,4,0,3,0
20260703,GOA,FCL,cod,13,10,9,8,6,1,1,4,2,4,4,4,4,0,4,1,6,1
20260613,UTTAR PRADESH,ESC,pp,8,8,8,8,8,,,3,2,3,3,4,4,0,4,0,3,0
20260704,HARYANA,FCL,cod,5,5,8,8,4,,,3,3,3,3,4,4,0,4,0,2,0
20260429,CHHATTISGARH,MOH,cod,7,5,8,8,6,0,2,2,1,2,4,2,4,0,4,0,3,0
20260509,MAHARASHTRA,EMB,cod,8,6,8,8,8,0,1,1,0,1,2,1,4,0,4,0,1,0
20260710,ODISHA,UNC,pp,8,0,8,8,0,,,,,4,4,4,4,0,4,0,5,0
20260428,ANDHRA PRADESH,ULT,pp,12,10,8,8,8,,,2,2,4,4,4,4,0,4,0,4,0
20260504,TELANGANA,EML,pp,9,8,9,8,3,,,3,2,1,2,1,4,1,4,0,1,0
20260429,CHHATTISGARH,FCL,cod,4,3,8,8,3,,,6,1,1,2,3,4,0,4,0,8,0
20260614,WEST BENGAL,INW,cod,2,2,8,8,0,,,3,2,3,3,4,4,0,4,,,
20260525,MAHARASHTRA,ESC,cod,8,5,8,8,8,0,1,2,0,3,4,3,4,0,4,1,7,1
20260421,WEST BENGAL,IOH,pp,3,3,8,8,2,,,3,2,3,3,4,4,0,4,0,3,0
20260621,TAMIL NADU,MOH,pp,9,9,8,8,8,,,6,3,3,4,3,4,1,4,2,2,1
20260511,WEST BENGAL,LOI,cod,4,4,8,8,2,0,1,4,4,4,4,4,4,0,4,0,3,0
20260520,TAMIL NADU,KPI,cod,8,6,8,8,8,0,1,3,1,1,4,1,4,0,4,0,5,0
20260422,BIHAR,BGH,pp,3,3,8,8,3,1,1,4,4,4,4,4,4,0,4,1,2,1
20260423,UTTAR PRADESH,SUT,cod,8,8,8,8,8,,,10,3,4,4,4,4,0,4,1,4,0
20260426,KERALA,INW,cod,10,10,8,8,0,,,5,1,4,4,4,4,0,4,0,3,0
20260630,ODISHA,LUA,pp,8,8,8,8,8,,,3,3,4,4,4,4,0,4,0,2,0
20260531,TAMIL NADU,EMB,pp,2,2,8,8,2,,,5,3,3,3,4,4,0,4,0,5,0
20260603,HARYANA,EMB,pp,8,8,8,8,8,,,3,3,2,4,2,4,0,4,0,4,0
20260608,MAHARASHTRA,VOL,pp,8,8,8,8,8,,,2,2,2,2,4,4,0,4,,,
20260508,MAHARASHTRA,AWP,cod,7,7,8,8,6,1,2,4,1,2,4,2,4,1,4,0,10,0
20260710,ANDHRA PRADESH,FCL,cod,6,0,8,8,2,4,4,6,2,3,3,4,4,0,4,0,4,0
20260511,KERALA,MSR,pp,8,8,10,8,6,,,6,0,3,3,4,4,0,4,0,7,0
20260430,MAHARASHTRA,EMH,pp,8,8,8,8,8,1,1,10,2,3,3,3,4,0,4,1,8,1
20260414,ASSAM,AWP,cod,11,11,8,8,0,,,2,2,3,4,3,4,1,4,,,
20260414,KARNATAKA,MSR,cod,9,6,9,8,5,1,2,4,1,2,4,2,4,0,4,0,2,0
20260504,MAHARASHTRA,ULT,pp,4,4,8,8,0,,,2,0,4,4,4,4,0,4,0,6,0
20260423,TAMIL NADU,FLO,pp,11,9,8,8,7,,,8,2,2,4,2,4,1,4,0,7,0
20260517,UTTAR PRADESH,SUT,cod,7,7,8,8,7,,,6,3,3,3,3,4,1,4,0,16,0
20260430,HARYANA,PRH,pp,7,7,10,8,6,,,6,4,4,4,4,4,0,4,0,4,0
20260429,RAJASTHAN,LOI,pp,9,9,8,8,8,1,1,2,2,4,4,4,4,0,4,0,11,0
20260619,TAMIL NADU,IGS,pp,8,8,8,8,8,,,4,4,4,4,4,4,0,4,,,
20260626,BIHAR,DBL,pp,6,6,8,8,0,,,5,4,4,4,4,4,0,4,0,5,0
20260628,UTTARAKHAND,FCL,pp,10,10,8,8,5,,,13,4,4,4,4,4,0,4,0,3,0
20260526,KARNATAKA,MSR,cod,4,2,12,8,3,2,2,3,1,2,3,2,4,1,4,0,5,0
20260526,TELANGANA,ULT,pp,8,8,8,8,8,,,,,2,2,2,4,2,4,0,8,0
20260421,PUNJAB,MOH,cod,7,4,8,8,5,0,4,3,2,1,2,3,4,0,4,,,
20260504,KERALA,ULT,pp,2,2,8,8,2,,,9,2,4,4,4,4,0,4,,,
20260617,UTTAR PRADESH,IGS,pp,39,39,8,8,3,5,5,5,4,4,4,4,4,0,4,,,
20260529,KARNATAKA,MOH,pp,6,6,8,8,3,1,1,,,0,0,1,4,0,4,0,4,0
20260521,UTTAR PRADESH,NAH,cod,8,4,8,8,8,0,3,6,3,0,3,0,4,0,4,0,5,0
20260608,ANDHRA PRADESH,REH,pp,9,9,8,8,8,,,3,1,2,3,3,4,0,4,0,9,0
20260416,PUNJAB,MOH,cod,5,2,8,8,5,1,2,5,3,2,4,2,4,1,4,0,3,0
20260612,UTTARAKHAND,INW,pp,16,15,8,8,0,,,6,2,3,4,3,4,1,4,0,13,0
20260620,TAMIL NADU,AWP,pp,6,2,8,8,2,,,1,0,4,4,4,4,0,4,,,
20260415,WEST BENGAL,INW,cod,3,3,8,8,2,,,4,4,4,4,4,4,0,4,0,4,0
20260609,BIHAR,ULT,pp,14,14,8,8,4,,,5,2,4,4,4,4,0,4,,,
20260627,DELHI,MOH,pp,9,8,8,8,7,,,2,2,3,4,3,4,0,4,1,3,1
20260424,UTTAR PRADESH,FLO,cod,7,5,8,8,6,,,2,1,0,2,2,4,2,4,0,2,0
20260617,PUNJAB,DBL,pp,6,5,8,8,2,,,4,4,4,4,4,4,0,4,,,
20260521,BIHAR,FCL,cod,2,2,8,8,2,,,4,2,3,3,4,4,0,4,0,6,0
20260511,GOA,FCL,cod,6,6,8,8,4,,,2,1,4,4,4,4,0,4,0,3,0
20260415,BIHAR,REH,pp,5,5,8,8,5,,,1,1,2,3,3,4,1,4,0,5,0
20260429,TELANGANA,CUM,pp,8,8,8,8,8,1,1,3,2,2,3,3,4,1,4,,,
20260622,KERALA,SDD,pp,11,11,8,8,5,,,2,1,3,4,3,4,1,4,0,4,0
20260509,TAMIL NADU,KPI,cod,8,4,8,8,8,1,2,4,2,1,3,1,4,1,4,0,1,0
20260508,RAJASTHAN,PRE,pp,2,2,8,8,0,,,2,2,2,2,4,4,0,4,0,7,0
20260426,TELANGANA,MOH,cod,7,2,8,8,6,0,2,7,3,1,3,1,4,0,4,0,3,0
20260430,PUNJAB,EML,cod,7,5,10,8,1,0,1,3,3,3,4,3,4,0,4,0,3,0
20260701,MAHARASHTRA,EMH,pp,3,2,8,8,3,,,5,2,4,5,4,5,1,5,0,5,0
20260605,UTTAR PRADESH,MSR,pp,7,6,10,8,6,2,2,4,4,4,5,4,5,0,5,0,8,0
20260423,JHARKHAND,KPI,cod,8,4,8,8,8,,,6,4,4,5,4,5,0,5,0,1,0
20260531,HARYANA,IKE,pp,21,21,8,8,6,,,5,5,5,5,5,5,0,5,0,5,0
20260428,TAMIL NADU,EML,pp,3,3,8,8,2,,,5,3,3,5,3,5,0,5,0,3,0
20260506,WEST BENGAL,LOI,pp,8,8,8,8,7,,,1,1,2,2,5,5,0,5,0,7,0
20260512,ODISHA,FLO,pp,7,7,8,8,7,,,8,4,5,5,5,5,0,5,0,6,0
20260702,UTTAR PRADESH,MSR,pp,7,7,9,8,5,,,5,3,4,5,4,5,0,5,0,1,0
20260521,TAMIL NADU,LUA,pp,7,7,10,8,4,,,3,2,5,5,5,5,0,5,0,2,0
20260425,ASSAM,BSS,cod,8,7,8,8,3,1,1,9,3,4,5,4,5,0,5,0,3,0
20260706,TAMIL NADU,BSS,pp,7,4,8,8,3,,,,,3,5,3,5,0,5,0,5,0
20260517,WEST BENGAL,INW,pp,5,5,8,8,0,,,8,4,5,5,5,5,0,5,0,6,0
20260612,HIMACHAL PRADESH,AWP,cod,7,7,8,8,6,,,2,0,5,5,5,5,0,5,0,2,0
20260603,WEST BENGAL,AWP,pp,5,5,8,8,2,,,2,2,4,4,4,5,0,5,0,5,0
20260622,MAHARASHTRA,SWT,pp,5,5,8,8,5,1,1,6,3,4,5,4,5,0,5,2,10,2
20260526,CHHATTISGARH,FLO,pp,6,6,9,8,5,,,4,3,5,5,5,5,0,5,0,6,0
20260606,ASSAM,ESA,pp,14,14,9,8,8,1,1,2,2,5,5,5,5,0,5,0,4,0
20260604,MAHARASHTRA,SDD,pp,2,2,8,8,1,,,3,2,4,5,4,5,1,5,0,9,0
20260527,RAJASTHAN,COM,pp,10,10,8,8,8,,,5,5,5,5,5,5,0,5,0,17,0
20260515,JHARKHAND,MOH,cod,6,1,9,8,6,1,12,2,1,2,2,2,5,1,5,0,7,0
20260529,ASSAM,INW,cod,8,8,8,8,5,,,2,2,5,5,5,5,0,5,0,10,0
20260515,HARYANA,FCL,pp,8,7,8,8,5,,,5,5,4,5,4,5,1,5,0,4,0
20260511,UTTAR PRADESH,REH,pp,8,8,8,8,8,,,4,2,3,3,5,5,0,5,0,4,0
20260418,TAMIL NADU,ULT,pp,6,6,8,8,6,,,3,1,0,3,0,5,5,5,0,7,0
20260529,MAHARASHTRA,INW,cod,8,6,8,8,4,,,2,1,4,4,4,5,1,5,0,4,0
20260418,TELANGANA,EMB,pp,6,6,8,8,6,,,3,3,1,4,2,5,3,5,0,6,0
20260418,WEST BENGAL,KPI,pp,7,6,8,8,7,,,6,3,4,4,5,5,0,5,0,3,0
20260525,KERALA,CUH,pp,9,8,8,8,8,,,3,0,4,4,5,5,0,5,0,2,0
20260608,KERALA,EML,cod,9,7,9,8,1,0,1,3,3,3,4,4,5,1,5,0,3,0
20260629,WEST BENGAL,LUA,pp,7,7,8,8,4,1,2,3,3,3,4,4,5,0,5,0,3,0
20260516,KERALA,FLO,cod,11,11,8,8,8,0,1,4,0,1,2,2,5,2,5,0,3,0
20260530,TAMIL NADU,CUH,pp,8,8,8,8,8,,,6,1,4,5,4,5,0,5,0,1,0
20260602,MAHARASHTRA,LUA,pp,9,9,9,8,6,,,6,5,5,5,5,5,0,5,2,8,2
20260622,RAJASTHAN,FCL,pp,11,9,8,8,5,0,1,9,1,4,5,4,5,0,5,2,4,0
20260629,HARYANA,REH,pp,8,8,8,8,8,,,7,4,5,5,5,5,0,5,0,6,0
20260515,TELANGANA,EMB,pp,7,7,8,8,7,,,5,4,3,4,4,5,0,5,0,3,0
20260611,DELHI,EMB,pp,6,6,8,8,5,,,6,5,4,5,4,5,0,5,0,1,0
20260520,GUJARAT,REH,pp,8,8,8,8,8,,,7,4,4,5,4,5,1,5,0,5,0
20260521,TELANGANA,REH,pp,8,8,9,8,8,,,9,4,4,4,4,5,0,5,0,2,0
20260423,MAHARASHTRA,KIC,cod,5,4,8,8,2,,,8,1,2,4,2,5,1,5,3,9,0
20260414,BIHAR,KIC,pp,4,4,8,8,4,1,1,4,3,5,5,5,5,0,5,0,2,0
20260414,CHHATTISGARH,KIC,cod,8,7,8,8,7,0,2,10,2,2,5,2,5,2,5,,,
20260629,HARYANA,IKE,pp,7,5,8,8,3,,,7,5,5,5,5,5,0,5,0,8,0
20260428,MADHYA PRADESH,FCL,cod,5,2,8,8,4,,,12,4,4,4,5,5,0,5,0,5,0
20260525,TAMIL NADU,ULT,pp,8,8,9,8,8,,,2,2,5,5,5,5,0,5,0,15,0
20260429,GUJARAT,EML,pp,5,5,8,8,1,,,4,4,3,4,4,5,0,5,0,2,0
20260626,PUNJAB,LOI,cod,5,2,8,8,3,,,5,5,3,5,3,5,0,5,0,2,0
20260602,ANDHRA PRADESH,ESA,pp,2,2,8,8,2,,,1,0,3,5,3,5,2,5,0,6,0
20260613,TELANGANA,ESA,pp,16,16,8,8,7,1,1,4,4,4,4,4,5,0,5,0,6,0
20260528,HARYANA,ESA,pp,6,6,8,8,6,,,1,1,0,1,0,5,4,5,0,3,0
20260620,MAHARASHTRA,BSS,cod,10,8,8,8,3,2,2,6,3,3,4,3,5,1,5,3,7,3
20260524,ODISHA,FCL,cod,9,9,9,8,3,0,1,2,2,4,4,4,5,0,5,0,5,0
20260525,ANDHRA PRADESH,COM,pp,7,7,8,8,7,,,3,2,3,4,4,5,1,5,0,9,0
20260620,KARNATAKA,PRH,pp,5,5,140,8,5,,,4,4,4,4,5,5,0,5,0,4,0
20260612,MAHARASHTRA,LUA,pp,10,10,11,8,6,1,1,5,2,4,4,4,5,0,5,0,8,0
20260518,KERALA,CUH,pp,8,8,8,8,8,,,7,2,2,2,3,5,0,5,0,3,0
20260610,UTTAR PRADESH,DBL,pp,5,5,10,8,1,,,5,3,5,5,5,5,0,5,0,1,0
20260624,HARYANA,FLO,cod,6,4,8,8,4,,,2,2,3,4,3,5,2,5,0,10,0
20260703,RAJASTHAN,DBL,pp,15,13,8,8,2,1,1,6,3,5,5,5,5,0,5,0,6,0
20260613,ASSAM,FLO,pp,8,8,8,8,7,,,4,3,4,4,5,5,0,5,0,2,0
20260624,UTTAR PRADESH,ESC,pp,8,8,8,8,8,0,1,7,5,4,5,4,5,0,5,0,7,0
20260628,KARNATAKA,NAH,cod,7,4,8,8,7,0,1,2,2,0,2,1,5,1,5,,,
20260531,JHARKHAND,FCL,pp,4,4,8,8,3,,,4,3,3,4,4,5,0,5,0,7,0
20260514,ANDHRA PRADESH,IOH,pp,4,4,9,8,4,,,4,4,4,5,4,5,1,5,0,1,0
20260523,UTTARAKHAND,KIC,cod,2,1,8,8,2,,,4,3,4,4,4,5,0,5,2,8,2
20260608,ASSAM,FLO,cod,13,12,8,8,8,0,2,4,0,1,1,1,5,1,5,0,14,0
20260617,KERALA,PRH,pp,9,9,9,8,8,2,2,7,1,3,3,3,5,1,5,0,3,0
20260530,ASSAM,FLO,cod,9,7,8,8,8,0,1,1,0,1,2,3,5,0,5,0,3,0
20260502,ODISHA,KIC,cod,11,10,9,8,8,,,7,4,3,5,3,5,2,5,0,4,0
20260523,TAMIL NADU,COM,pp,7,6,8,8,7,1,1,24,2,2,5,2,5,3,5,0,6,0
20260604,MAHARASHTRA,SWT,pp,8,8,8,8,7,,,1,1,4,4,5,5,0,5,0,4,0
20260621,UTTAR PRADESH,SWE,pp,8,8,8,8,8,,,6,3,5,5,5,5,0,5,,,
20260609,ODISHA,MOH,cod,7,5,8,8,2,1,1,3,2,3,3,3,5,0,5,1,12,1
20260520,TAMIL NADU,REH,pp,9,9,8,8,8,,,3,1,5,5,5,5,0,5,0,9,0
20260522,TAMIL NADU,MSR,pp,8,8,11,8,4,4,4,6,3,3,3,5,5,0,5,0,10,0
20260615,MAHARASHTRA,AWP,cod,6,6,9,8,6,,,6,1,4,5,4,5,1,5,,,
20260601,UTTAR PRADESH,RSL,pp,6,5,10,8,5,,,4,3,4,4,4,5,1,5,0,3,0
20260529,MADHYA PRADESH,FLO,cod,8,5,8,8,6,1,2,4,2,3,4,3,5,0,5,0,5,0
20260520,GUJARAT,AWP,cod,1,1,8,8,1,,,,,5,5,5,5,0,5,,,
20260531,UTTAR PRADESH,SDD,pp,6,6,8,8,4,1,1,4,4,4,5,4,5,1,5,0,7,0
20260615,MAHARASHTRA,NKD,cod,11,11,8,8,4,,,25,1,4,4,5,5,0,5,0,13,0
20260414,PUDUCHERRY,INW,pp,4,4,8,8,0,,,4,4,4,5,4,5,0,5,0,7,0
20260427,GUJARAT,PRH,pp,6,6,8,8,5,,,8,4,5,5,5,5,0,5,0,1,0
20260604,KARNATAKA,SDD,cod,5,5,8,8,5,,,6,5,4,5,4,5,0,5,0,4,0
20260615,MAHARASHTRA,MOH,pp,7,7,9,8,6,2,3,6,3,4,5,4,5,0,5,0,4,0
20260416,MAHARASHTRA,EMH,pp,8,8,8,8,8,0,1,5,2,5,5,5,5,0,5,0,1,0
20260514,ANDHRA PRADESH,DFX,pp,8,8,8,8,8,,,7,4,5,5,5,5,0,5,0,3,0
20260417,UTTAR PRADESH,SOL,cod,3,3,10,8,0,,,8,4,3,5,3,5,2,5,0,1,0
20260627,CHHATTISGARH,AWP,cod,5,5,8,8,5,0,1,2,0,5,5,5,5,0,5,0,13,0
20260624,PUNJAB,LOI,pp,5,5,8,8,4,,,5,5,5,5,5,5,0,5,0,2,0
20260619,DELHI,REH,pp,8,7,8,8,8,,,5,5,5,5,5,5,0,5,0,6,0
20260625,ODISHA,DBL,pp,2,2,8,8,0,,,6,5,5,5,5,5,0,5,0,11,0
20260525,DELHI,EMB,pp,8,8,8,8,7,1,1,5,4,4,4,5,5,0,5,0,6,0
20260507,TAMIL NADU,NKD,cod,11,9,8,8,8,0,3,10,0,2,2,5,5,0,5,0,4,0
20260622,HIMACHAL PRADESH,FLO,pp,8,8,13,8,7,1,1,8,1,4,4,5,5,0,5,0,4,0
20260608,HARYANA,SDD,pp,11,11,9,8,5,,,5,4,5,5,5,5,0,5,1,6,1
20260507,MAHARASHTRA,REH,pp,7,7,8,8,6,,,2,1,1,1,3,5,2,5,0,4,0
20260418,GUJARAT,MSR,pp,6,6,9,8,2,,,7,3,5,5,5,5,0,5,0,1,0
20260519,UTTAR PRADESH,CUH,pp,8,8,8,8,8,,,7,4,4,5,4,5,1,5,0,3,0
20260525,MADHYA PRADESH,FCL,cod,7,6,8,8,5,,,5,1,4,4,5,5,0,5,0,3,0
20260516,KERALA,CUH,pp,8,7,8,8,8,,,5,5,3,5,3,5,0,5,0,2,0
20260423,ODISHA,FCL,cod,12,10,8,8,7,1,1,5,2,4,5,4,5,1,5,0,4,0
20260529,PUNJAB,ESC,pp,8,8,8,8,8,,,6,5,5,5,5,5,0,5,0,7,0
20260521,KARNATAKA,REH,pp,8,8,8,8,8,,,4,3,4,4,4,5,0,5,0,4,0
20260522,CHHATTISGARH,MOH,cod,7,5,8,8,5,0,1,3,3,2,4,2,5,1,5,0,3,0
20260504,KARNATAKA,IOH,pp,2,2,13,8,1,,,1,1,4,4,4,5,0,5,0,2,0
20260526,KARNATAKA,MOH,pp,10,10,10,8,6,2,3,3,2,2,2,3,5,1,5,0,5,0
20260529,UTTAR PRADESH,ESC,pp,8,8,8,8,8,,,,,2,3,4,5,0,5,0,4,0
20260525,RAJASTHAN,FLO,cod,4,4,9,8,3,0,1,3,1,2,3,2,5,2,5,0,4,0
20260706,TAMIL NADU,PRH,pp,4,1,8,8,3,,,3,1,5,5,5,5,0,5,0,8,0
20260430,WEST BENGAL,KIC,cod,14,11,8,8,7,,,3,1,3,4,4,5,1,5,0,12,0
20260427,TELANGANA,EMH,cod,11,6,8,8,8,1,1,3,2,3,5,3,5,1,5,0,3,0
20260520,PUNJAB,FCL,cod,7,6,8,8,2,1,1,6,4,5,5,5,5,0,5,0,5,0
20260518,UTTAR PRADESH,CUH,pp,8,8,8,8,8,0,1,2,1,4,5,4,5,0,5,0,7,0
20260624,MAHARASHTRA,LUA,pp,5,5,9,8,0,6,6,7,5,3,5,3,5,0,5,1,9,0
20260706,TELANGANA,SDD,pp,7,6,8,8,7,,,4,2,1,3,2,5,2,5,0,6,0
20260601,WEST BENGAL,FLO,cod,6,5,8,8,5,,,1,1,3,4,4,5,1,5,0,4,0
20260511,BIHAR,MSR,cod,6,4,9,8,3,2,7,4,3,3,4,3,5,0,5,0,5,0
20260601,ODISHA,FCL,cod,8,6,8,8,4,,,4,2,4,4,5,5,0,5,0,8,0
20260621,UTTAR PRADESH,LOI,cod,3,3,9,8,2,2,2,4,3,3,3,3,5,2,5,0,10,0
20260620,WEST BENGAL,MSR,pp,8,8,10,8,3,4,4,6,3,3,5,3,5,1,5,0,7,0
20260701,ANDHRA PRADESH,NAH,cod,8,2,8,8,8,0,2,6,4,3,4,3,5,0,5,1,6,1
20260706,PUNJAB,KIC,cod,6,1,8,8,5,0,1,9,3,2,3,2,5,1,5,0,3,0
20260702,DELHI,EMB,cod,7,5,8,8,6,0,1,5,3,3,4,3,5,1,5,0,4,0
20260429,TAMIL NADU,XIH,pp,6,6,8,8,4,,,5,4,4,5,4,5,1,5,,,
20260629,CHHATTISGARH,FCL,pp,8,8,8,8,6,,,3,3,5,5,5,5,0,5,0,6,0
20260623,MADHYA PRADESH,ESA,pp,10,10,8,8,7,1,1,6,0,4,4,5,5,0,5,1,5,0
20260711,MADHYA PRADESH,KIC,cod,10,0,8,8,8,0,1,4,0,2,2,3,5,0,5,1,7,1
20260624,CHHATTISGARH,AWP,cod,7,7,8,8,1,,,15,1,3,3,3,5,0,5,0,2,0
20260621,HARYANA,IKE,pp,6,6,8,8,3,,,9,5,5,5,5,5,0,5,0,14,0
20260420,RAJASTHAN,ESA,pp,4,4,8,8,2,,,5,3,4,5,4,5,0,5,0,3,0
20260609,BIHAR,MSR,cod,8,5,11,8,3,2,2,7,4,4,4,4,5,1,5,0,6,0
20260423,TELANGANA,EMB,pp,8,8,8,8,8,,,6,4,4,5,4,5,0,5,0,5,0
20260428,GUJARAT,EML,pp,10,10,8,8,5,,,4,4,3,4,4,5,1,5,0,4,0
20260503,MAHARASHTRA,NKD,cod,60,56,8,8,6,0,1,1,0,4,5,5,6,0,6,1,4,0
20260615,WEST BENGAL,MSR,cod,8,7,9,8,5,,,5,4,4,4,5,6,0,6,0,5,0
20260414,JHARKHAND,KPI,pp,8,8,8,8,8,,,4,4,5,6,5,6,0,6,,,
20260528,ANDHRA PRADESH,REH,pp,8,8,8,8,8,0,1,8,4,4,5,4,6,1,6,0,4,0
20260603,UTTAR PRADESH,SDD,pp,10,10,8,8,4,,,7,6,5,6,5,6,1,6,0,5,0
20260627,CHHATTISGARH,FCL,pp,3,3,8,8,1,,,5,5,6,6,6,6,0,6,0,2,0
20260620,JHARKHAND,BSS,cod,14,10,8,8,5,,,7,2,2,5,2,6,3,6,0,7,0
20260707,MAHARASHTRA,MSR,pp,14,7,10,8,5,2,2,8,2,5,5,5,6,0,6,0,6,0
20260601,ODISHA,ESA,pp,8,8,8,8,7,,,2,2,5,5,6,6,0,6,,,
20260706,KERALA,DLH,pp,11,9,8,8,8,,,1,1,3,4,4,6,1,6,0,6,0
20260620,DELHI,MOH,cod,9,4,8,8,7,0,1,4,1,1,2,1,6,0,6,0,4,0
20260709,MAHARASHTRA,PRH,pp,9,1,8,8,4,,,5,4,4,4,4,6,0,6,0,6,0
20260507,GUJARAT,MSR,cod,4,2,8,8,3,1,1,3,2,2,5,2,6,4,6,0,3,0
20260518,GUJARAT,CUH,pp,8,8,8,8,8,,,3,2,4,5,5,6,0,6,0,6,0
20260505,PUNJAB,FLO,pp,4,4,8,8,3,,,5,5,6,6,6,6,0,6,0,4,0
20260527,GUJARAT,MSR,pp,10,10,8,8,5,1,1,1,1,6,6,6,6,0,6,0,4,0
20260521,TAMIL NADU,REH,pp,8,8,8,8,8,,,4,2,4,4,6,6,0,6,0,8,0
20260530,KARNATAKA,ESC,pp,10,10,8,8,8,,,5,5,6,6,6,6,0,6,0,13,0
20260518,MAHARASHTRA,REH,pp,8,5,8,8,8,1,3,7,2,5,6,5,6,0,6,0,3,0
20260706,KARNATAKA,PRH,pp,7,6,9,8,5,2,2,4,1,1,2,4,6,0,6,0,13,0
20260423,RAJASTHAN,FLO,pp,7,7,8,8,6,,,3,3,4,5,5,6,1,6,1,5,1
20260630,ANDHRA PRADESH,DFX,pp,8,6,8,8,8,,,6,3,5,6,5,6,1,6,0,10,0
20260704,MAHARASHTRA,ESC,pp,7,7,8,8,7,,,6,4,5,6,5,6,1,6,0,7,0
20260616,ODISHA,AWP,pp,3,3,9,8,3,,,11,5,6,6,6,6,0,6,,,
20260522,MAHARASHTRA,SWT,pp,9,9,8,8,1,,,7,5,5,5,5,6,0,6,0,7,0
20260615,GUJARAT,MSR,pp,7,7,10,8,5,,,5,4,6,6,6,6,0,6,0,2,0
20260523,ODISHA,KIC,cod,4,3,8,8,4,0,1,3,1,4,6,4,6,0,6,0,2,0
20260618,ODISHA,FLO,pp,9,9,8,8,8,4,4,4,4,6,6,6,6,0,6,0,6,0
20260706,MAHARASHTRA,PRH,pp,9,2,9,8,5,2,2,8,3,5,5,6,6,0,6,0,8,0
20260517,ASSAM,FCL,pp,10,10,9,8,6,1,1,10,3,5,5,6,6,0,6,0,10,0
20260524,CHANDIGARH,IKE,pp,8,8,8,8,8,,,8,2,3,5,4,6,1,6,0,25,0
20260524,UTTARAKHAND,FCL,pp,8,8,8,8,5,,,5,5,5,6,5,6,1,6,0,2,0
20260521,TAMIL NADU,MOH,pp,8,8,8,8,8,,,7,4,6,6,6,6,0,6,0,6,0
20260526,UTTARAKHAND,KIC,cod,5,3,8,8,3,0,1,4,3,4,4,4,6,1,6,0,5,0
20260501,GUJARAT,AWP,cod,4,4,8,8,4,,,6,6,6,6,6,6,0,6,,,
20260510,GOA,FCL,cod,6,5,8,8,6,,,7,5,6,6,6,6,0,6,0,5,0
20260629,MAHARASHTRA,INW,cod,8,6,8,8,3,,,8,0,4,4,6,6,0,6,0,7,0
20260516,MAHARASHTRA,LUA,pp,6,6,11,8,3,1,1,4,3,3,5,3,6,1,6,0,3,0
20260623,MAHARASHTRA,MOH,pp,4,4,9,8,3,1,2,4,3,5,5,5,6,0,6,0,2,0
20260621,DELHI,INW,pp,4,4,8,8,0,,,4,2,3,3,3,6,3,6,0,6,0
20260704,HARYANA,AWP,cod,9,5,9,8,6,1,1,,,1,1,6,6,0,6,0,7,0
20260422,WEST BENGAL,LOI,cod,10,9,8,8,7,0,1,5,5,4,5,4,6,0,6,0,9,0
20260416,KERALA,PRH,pp,9,6,11,8,6,1,1,2,0,5,5,5,6,0,6,,,
20260510,HARYANA,LOI,cod,6,6,8,8,2,0,2,4,4,4,5,5,6,0,6,0,4,0
20260414,JHARKHAND,FCL,cod,11,8,8,8,8,0,1,4,3,3,6,3,6,1,6,0,5,0
20260613,UTTAR PRADESH,BSS,cod,5,2,8,8,3,0,2,5,3,1,4,1,6,3,6,,,
20260429,BIHAR,PRH,pp,9,9,8,8,8,0,2,3,2,5,6,5,6,0,6,0,4,0
20260420,HARYANA,EML,pp,11,10,9,8,7,,,3,3,3,3,4,6,0,6,0,3,0
20260521,UTTAR PRADESH,ULT,pp,20,20,8,8,8,,,2,0,6,6,6,6,0,6,0,8,0
20260507,TAMIL NADU,FLO,cod,8,6,8,8,8,0,2,8,3,4,6,4,6,0,6,0,2,0
20260429,WEST BENGAL,PRH,pp,7,7,8,8,5,0,1,1,1,3,3,6,6,0,6,0,4,0
20260623,MADHYA PRADESH,ESC,pp,8,8,8,8,8,0,1,5,5,6,6,6,6,0,6,0,3,0
20260423,BIHAR,MSR,pp,4,4,9,8,3,,,4,3,6,6,6,6,0,6,0,7,0
20260507,GUJARAT,FLO,cod,7,7,8,8,6,0,2,2,2,3,4,3,6,1,6,0,4,0
